customer_id,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,cluster
3491,65,7,113.8,3,5,4,354,12,4
3493,331,4,51.1,1,3,2,132,6,3
3494,179,3,28.45,2,2,1,221,5,0
3495,42,8,217.85,3,5,5,355,13,2
3496,99,4,50.9,2,3,2,232,7,0
3497,36,5,129.4,3,4,5,345,12,4
3498,274,4,137.5,1,3,5,135,9,3
3499,240,8,196.03,1,5,5,155,11,2
3500,162,5,128.95,2,4,5,245,11,3
3501,156,2,16.6,2,1,1,211,4,1
3502,477,5,45.52,1,4,2,142,7,3
3503,31,1,4.1,3,1,1,311,5,0
3504,55,4,125.28,3,3,4,334,10,4
3505,80,6,143.2,3,5,5,355,13,4
3507,50,7,144.4,3,5,5,355,13,4
3508,137,7,144.61,2,5,5,255,12,2
3509,175,4,156.6,2,3,5,235,10,2
3510,362,1,7.3,1,1,1,111,3,1
3511,45,7,147.94,3,5,5,355,13,4
3512,43,2,45.7,3,1,2,312,6,0
3513,123,2,52.5,2,1,2,212,5,0
3514,382,2,40.0,1,1,2,112,4,1
3515,180,5,59.8,2,4,2,242,8,0
3516,17,3,64.7,4,2,3,423,9,4
3517,19,8,158.74,4,5,5,455,14,4
3518,65,6,140.95,3,5,5,355,13,4
3519,17,3,76.2,4,2,3,423,9,4
3520,51,4,64.67,3,3,3,333,9,4
3521,166,4,32.9,2,3,1,231,6,0
3522,98,2,134.2,2,1,5,215,8,2
3523,51,7,115.55,3,5,4,354,12,4
3524,395,5,89.55,1,4,4,144,9,3
3525,319,2,54.7,1,1,2,112,4,3
3526,126,5,138.63,2,4,5,245,11,2
3527,92,3,92.62,2,2,4,224,8,4
3528,134,3,49.15,2,2,2,222,6,0
3529,108,7,98.35,2,5,4,254,11,2
3530,560,3,85.14,1,2,3,123,6,3
3531,123,5,223.5,2,4,5,245,11,2
3532,218,3,42.3,1,2,2,122,5,0
3533,495,1,39.3,1,1,2,112,4,1
3534,49,3,64.3,3,2,3,323,8,4
3535,120,5,221.5,2,4,5,245,11,2
3536,635,1,20.1,1,1,1,111,3,1
3537,97,6,85.5,2,5,3,253,10,4
3538,304,3,21.3,1,2,1,121,4,3
3539,340,6,124.0,1,5,4,154,10,3
3540,300,3,22.4,1,2,1,121,4,3
3541,652,2,44.9,1,1,2,112,4,1
3542,172,2,28.9,2,1,1,211,4,1
3543,80,6,244.34,3,5,5,355,13,2
3544,270,5,82.1,1,4,3,143,8,3
3545,30,4,150.4,4,3,5,435,12,4
3546,38,3,42.6,3,2,2,322,7,0
3547,32,3,148.09,3,2,5,325,10,4
3548,202,7,98.41,1,5,4,154,10,2
3549,151,8,121.6,2,5,4,254,11,2
3550,377,3,30.6,1,2,1,121,4,1
3551,159,3,60.7,2,2,2,222,6,0
3552,119,5,113.16,2,4,4,244,10,3
3553,212,3,37.05,1,2,2,122,5,0
3554,160,4,54.7,2,3,2,232,7,0
3555,442,1,21.2,1,1,1,111,3,1
3556,91,4,89.66,2,3,4,234,9,4
3557,163,4,131.63,2,3,5,235,10,3
3558,102,4,148.0,2,3,5,235,10,2
3559,181,5,84.92,1,4,3,143,8,3
3560,92,7,155.6,2,5,5,255,12,2
3561,367,4,37.9,1,3,2,132,6,3
3562,0,5,204.76,5,4,5,545,14,2
3563,35,4,47.3,3,3,2,332,8,4
3564,179,3,40.3,2,2,2,222,6,0
3565,624,1,31.54,1,1,1,111,3,1
3566,16,2,18.6,4,1,1,411,6,0
3567,87,2,63.5,3,1,3,313,7,0
3568,74,4,22.85,3,3,1,331,7,4
3569,419,3,27.8,1,2,1,121,4,1
3570,119,4,74.7,2,3,3,233,8,0
3571,19,6,140.2,4,5,5,455,14,4
3572,174,2,100.4,2,1,4,214,7,3
3573,271,4,112.4,1,3,4,134,8,3
3574,55,6,83.9,3,5,3,353,11,4
3575,236,5,70.96,1,4,3,143,8,3
3576,594,1,10.0,1,1,1,111,3,1
3577,232,3,53.3,1,2,2,122,5,0
3578,228,2,36.96,1,1,1,111,3,1
3579,0,5,174.6,5,4,5,545,14,4
3580,36,2,17.2,3,1,1,311,5,0
3581,5,7,176.2,5,5,5,555,15,4
3582,196,6,146.61,1,5,5,155,11,2
3583,27,7,106.2,4,5,4,454,13,4
3584,13,7,183.1,4,5,5,455,14,4
3585,162,2,50.4,2,1,2,212,5,0
3586,220,3,89.2,1,2,4,124,7,3
3587,147,5,73.62,2,4,3,243,9,0
3588,15,4,110.7,4,3,4,434,11,4
3589,56,6,80.0,3,5,3,353,11,4
3590,214,6,81.42,1,5,3,153,9,3
3591,119,3,98.65,2,2,4,224,8,3
3592,16,5,83.86,4,4,3,443,11,4
3593,57,10,268.8,3,5,5,355,13,2
3594,110,2,56.8,2,1,2,212,5,0
3595,13,7,100.1,4,5,4,454,13,4
3596,254,5,86.5,1,4,3,143,8,3
3597,17,3,120.3,4,2,4,424,10,4
3598,259,2,18.5,1,1,1,111,3,1
3599,39,5,84.85,3,4,3,343,10,4
3600,34,6,119.92,3,5,4,354,12,4
3601,10,4,50.5,4,3,2,432,9,4
3602,429,2,24.5,1,1,1,111,3,1
3603,334,4,152.04,1,3,5,135,9,3
3604,226,6,119.0,1,5,4,154,10,3
3605,269,1,14.5,1,1,1,111,3,1
3606,414,1,18.9,1,1,1,111,3,1
3607,676,1,11.2,1,1,1,111,3,1
3608,33,4,158.66,3,3,5,335,11,4
3609,18,5,81.3,4,4,3,443,11,4
3610,470,2,10.6,1,1,1,111,3,1
3611,320,2,49.15,1,1,2,112,4,3
3612,94,6,65.44,2,5,3,253,10,4
3613,86,4,125.24,3,3,4,334,10,4
3614,246,5,88.1,1,4,4,144,9,3
3615,119,4,68.9,2,3,3,233,8,0
3616,420,3,60.9,1,2,2,122,5,3
3617,257,5,133.9,1,4,5,145,10,3
3618,449,2,48.1,1,1,2,112,4,1
3619,267,5,83.4,1,4,3,143,8,3
3620,195,4,116.0,1,3,4,134,8,3
3621,58,7,139.05,3,5,5,355,13,4
3622,2,5,48.4,5,4,2,542,11,4
3623,237,2,69.6,1,1,3,113,5,3
3624,597,1,14.4,1,1,1,111,3,1
3625,439,1,3.4,1,1,1,111,3,1
3626,567,2,19.8,1,1,1,111,3,1
3627,542,1,83.3,1,1,3,113,5,3
3628,516,1,36.16,1,1,1,111,3,1
3629,261,6,170.5,1,5,5,155,11,2
3630,159,2,46.8,2,1,2,212,5,0
3631,474,1,6.8,1,1,1,111,3,1
3632,451,2,25.0,1,1,1,111,3,1
3633,1,5,184.44,5,4,5,545,14,4
3634,20,2,16.6,4,1,1,411,6,0
3635,17,7,228.33,4,5,5,455,14,2
3636,230,3,28.9,1,2,1,121,4,1
3637,8,3,115.3,4,2,4,424,10,4
3638,207,2,35.0,1,1,1,111,3,1
3639,396,4,85.4,1,3,3,133,7,3
3640,83,3,69.65,3,2,3,323,8,0
3641,3,3,32.3,5,2,1,521,8,0
3642,309,3,155.25,1,2,5,125,8,3
3643,101,5,96.59,2,4,4,244,10,4
3644,89,3,73.0,3,2,3,323,8,0
3645,18,4,73.5,4,3,3,433,10,4
3646,144,4,90.4,2,3,4,234,9,0
3647,302,2,72.2,1,1,3,113,5,3
3648,211,1,46.0,1,1,2,112,4,0
3649,192,7,177.2,1,5,5,155,11,2
3650,166,2,66.9,2,1,3,213,6,0
3651,75,6,213.56,3,5,5,355,13,2
3652,103,2,15.7,2,1,1,211,4,0
3653,51,4,112.8,3,3,4,334,10,4
3654,14,2,19.8,4,1,1,411,6,0
3655,317,2,124.6,1,1,4,114,6,3
3656,294,3,110.15,1,2,4,124,7,3
3657,92,8,253.55,2,5,5,255,12,2
3658,95,2,77.9,2,1,3,213,6,0
3659,192,4,34.16,1,3,1,131,5,0
3660,442,4,77.2,1,3,3,133,7,3
3661,33,4,91.74,3,3,4,334,10,4
3662,27,4,51.0,4,3,2,432,9,4
3663,40,8,158.5,3,5,5,355,13,4
3664,214,3,67.9,1,2,3,123,6,0
3665,98,2,73.96,2,1,3,213,6,0
3666,262,5,62.6,1,4,3,143,8,3
3667,382,4,53.6,1,3,2,132,6,3
3668,12,6,87.8,4,5,3,453,12,4
3669,323,4,108.48,1,3,4,134,8,3
3670,378,4,137.55,1,3,5,135,9,3
3671,80,3,70.46,3,2,3,323,8,0
3672,216,3,92.2,1,2,4,124,7,3
3673,125,4,76.95,2,3,3,233,8,0
3674,139,4,50.34,2,3,2,232,7,0
3675,149,5,109.5,2,4,4,244,10,3
3676,67,2,50.49,3,1,2,312,6,0
3677,30,5,137.15,4,4,5,445,13,4
3678,541,3,71.2,1,2,3,123,6,3
3679,7,6,132.39,5,5,5,555,15,4
3680,36,4,86.12,3,3,3,333,9,4
3681,77,4,85.1,3,3,3,333,9,4
3682,79,6,158.98,3,5,5,355,13,4
3683,25,5,123.12,4,4,4,444,12,4
3684,139,6,161.3,2,5,5,255,12,2
3685,126,3,105.55,2,2,4,224,8,3
3686,123,4,88.6,2,3,4,234,9,0
3687,8,5,136.09,4,4,5,445,13,4
3688,68,3,143.66,3,2,5,325,10,4
3689,154,4,120.1,2,3,4,234,9,3
3690,223,2,62.4,1,1,3,113,5,0
3691,128,5,227.36,2,4,5,245,11,2
3692,73,5,149.1,3,4,5,345,12,4
3693,44,3,96.5,3,2,4,324,9,4
3694,13,5,47.7,4,4,2,442,10,4
3695,174,4,33.4,2,3,1,231,6,0
3696,423,2,55.1,1,1,2,112,4,3
3697,88,4,53.73,3,3,2,332,8,0
3698,122,5,67.45,2,4,3,243,9,0
3699,18,3,119.8,4,2,4,424,10,4
3700,255,1,8.4,1,1,1,111,3,1
3701,247,4,147.68,1,3,5,135,9,3
3703,197,4,83.5,1,3,3,133,7,0
3704,93,5,82.1,2,4,3,243,9,4
3705,114,4,62.8,2,3,3,233,8,0
3706,408,1,15.3,1,1,1,111,3,1
3707,187,2,27.75,1,1,1,111,3,1
3708,118,3,25.2,2,2,1,221,5,0
3709,65,5,191.84,3,4,5,345,12,2
3710,130,3,31.3,2,2,1,221,5,0
3711,175,2,26.85,2,1,1,211,4,1
3712,10,3,38.82,4,2,2,422,8,0
3713,333,4,93.6,1,3,4,134,8,3
3714,571,2,7.65,1,1,1,111,3,1
3715,233,3,18.7,1,2,1,121,4,3
3716,50,4,70.4,3,3,3,333,9,4
3717,214,4,70.1,1,3,3,133,7,0
3718,73,6,140.4,3,5,5,355,13,4
3719,13,6,113.1,4,5,4,454,13,4
3720,216,3,33.9,1,2,1,121,4,1
3721,179,5,104.02,2,4,4,244,10,3
3722,516,3,28.2,1,2,1,121,4,1
3723,291,1,3.9,1,1,1,111,3,1
3724,19,3,76.8,4,2,3,423,9,4
3725,466,2,33.9,1,1,1,111,3,1
3726,218,2,49.5,1,1,2,112,4,0
3727,225,5,143.8,1,4,5,145,10,3
3728,48,6,102.35,3,5,4,354,12,4
3729,31,2,49.94,3,1,2,312,6,4
3730,156,4,71.25,2,3,3,233,8,0
3731,423,4,60.22,1,3,2,132,6,3
3732,24,7,209.02,4,5,5,455,14,2
3733,512,2,12.0,1,1,1,111,3,1
3734,116,2,21.0,2,1,1,211,4,0
3735,32,4,80.7,3,3,3,333,9,4
3736,33,4,72.1,3,3,3,333,9,4
3737,18,11,229.58,4,5,5,455,14,2
3738,0,4,35.2,5,3,1,531,9,4
3739,146,3,25.6,2,2,1,221,5,0
3740,590,1,65.2,1,1,3,113,5,3
3741,39,4,139.1,3,3,5,335,11,4
3742,130,2,60.86,2,1,2,212,5,0
3743,238,6,132.5,1,5,5,155,11,3
3744,22,3,89.3,4,2,4,424,10,4
3745,126,6,96.44,2,5,4,254,11,3
3746,51,5,112.9,3,4,4,344,11,4
3747,309,2,32.6,1,1,1,111,3,1
3748,78,4,87.7,3,3,3,333,9,4
3749,296,4,134.98,1,3,5,135,9,3
3750,227,3,56.1,1,2,2,122,5,0
3751,363,3,99.5,1,2,4,124,7,3
3752,131,6,222.36,2,5,5,255,12,2
3753,367,2,36.5,1,1,1,111,3,1
3754,342,2,61.3,1,1,2,112,4,3
3755,93,3,43.9,2,2,2,222,6,0
3756,28,5,80.7,4,4,3,443,11,4
3757,189,7,88.55,1,5,4,154,10,2
3758,117,6,101.4,2,5,4,254,11,3
3759,113,4,42.62,2,3,2,232,7,0
3760,38,5,64.76,3,4,3,343,10,4
3761,95,8,245.1,2,5,5,255,12,2
3762,132,5,71.4,2,4,3,243,9,0
3763,186,5,189.9,1,4,5,145,10,2
3764,50,6,70.8,3,5,3,353,11,4
3765,201,3,88.4,1,2,4,124,7,3
3766,52,3,160.12,3,2,5,325,10,4
3767,207,4,43.5,1,3,2,132,6,0
3768,84,7,239.91,3,5,5,355,13,2
3769,306,4,125.15,1,3,4,134,8,3
3770,351,1,55.4,1,1,2,112,4,3
3771,374,1,7.3,1,1,1,111,3,1
3772,94,4,58.72,2,3,2,232,7,0
3773,33,3,87.6,3,2,3,323,8,4
3774,13,4,144.7,4,3,5,435,12,4
3775,64,5,86.0,3,4,3,343,10,4
3776,165,6,214.9,2,5,5,255,12,2
3777,672,1,7.9,1,1,1,111,3,1
3778,27,5,89.9,4,4,4,444,12,4
3779,50,6,161.05,3,5,5,355,13,4
3780,674,1,3.7,1,1,1,111,3,1
3781,98,3,55.3,2,2,2,222,6,0
3782,330,7,135.34,1,5,5,155,11,3
3783,191,7,148.0,1,5,5,155,11,2
3784,199,3,63.5,1,2,3,123,6,0
3785,501,4,115.2,1,3,4,134,8,3
3786,233,5,119.9,1,4,4,144,9,3
3787,97,3,53.95,2,2,2,222,6,0
3788,317,1,25.8,1,1,1,111,3,1
3789,79,4,97.92,3,3,4,334,10,4
3790,63,6,104.1,3,5,4,354,12,4
3791,280,2,31.2,1,1,1,111,3,1
3792,518,1,35.1,1,1,1,111,3,1
3793,145,8,107.42,2,5,4,254,11,2
3794,34,4,122.4,3,3,4,334,10,4
3795,347,3,44.3,1,2,2,122,5,1
3796,207,1,9.0,1,1,1,111,3,1
3797,105,6,92.4,2,5,4,254,11,4
3798,117,2,67.36,2,1,3,213,6,0
3799,415,3,91.8,1,2,4,124,7,3
3800,325,3,35.8,1,2,1,121,4,1
3801,68,3,45.4,3,2,2,322,7,0
3802,76,2,64.4,3,1,3,313,7,0
3803,7,6,142.05,5,5,5,555,15,4
3804,192,4,116.32,1,3,4,134,8,3
3805,468,3,31.1,1,2,1,121,4,1
3806,124,2,86.6,2,1,3,213,6,0
3807,65,2,49.5,3,1,2,312,6,0
3808,134,5,76.0,2,4,3,243,9,0
3809,281,4,139.9,1,3,5,135,9,3
3810,237,2,51.2,1,1,2,112,4,0
3811,189,7,79.6,1,5,3,153,9,2
3812,47,8,150.65,3,5,5,355,13,4
3813,346,2,54.1,1,1,2,112,4,3
3814,162,3,121.64,2,2,4,224,8,3
3815,106,4,52.6,2,3,2,232,7,0
3816,12,4,57.7,4,3,2,432,9,4
3817,366,5,112.0,1,4,4,144,9,3
3818,13,5,118.6,4,4,4,444,12,4
3819,185,2,138.8,1,1,5,115,7,2
3820,522,2,32.5,1,1,1,111,3,1
3821,361,4,171.1,1,3,5,135,9,3
3822,96,5,221.47,2,4,5,245,11,2
3823,385,1,7.9,1,1,1,111,3,1
3824,321,1,5.4,1,1,1,111,3,1
3825,702,1,29.14,1,1,1,111,3,1
3826,612,1,27.24,1,1,1,111,3,1
3827,57,6,169.73,3,5,5,355,13,4
3828,198,4,49.4,1,3,2,132,6,0
3829,150,3,117.2,2,2,4,224,8,3
3830,73,9,214.05,3,5,5,355,13,2
3831,77,4,75.55,3,3,3,333,9,4
3832,166,5,170.96,2,4,5,245,11,2
3834,591,2,17.76,1,1,1,111,3,1
3835,105,7,120.05,2,5,4,254,11,2
3836,24,2,24.7,4,1,1,411,6,0
3837,232,2,63.6,1,1,3,113,5,0
3838,16,3,59.1,4,2,2,422,8,4
3839,473,3,75.0,1,2,3,123,6,3
3840,155,5,57.22,2,4,2,242,8,0
3841,164,6,136.38,2,5,5,255,12,2
3842,77,4,96.6,3,3,4,334,10,4
3843,74,4,131.8,3,3,5,335,11,4
3844,104,7,136.6,2,5,5,255,12,2
3845,102,1,17.4,2,1,1,211,4,0
3846,336,5,99.97,1,4,4,144,9,3
3847,27,5,158.1,4,4,5,445,13,4
3848,42,5,87.12,3,4,3,343,10,4
3849,380,5,89.01,1,4,4,144,9,3
3850,118,4,81.5,2,3,3,233,8,0
3851,234,4,57.5,1,3,2,132,6,3
3852,273,3,30.1,1,2,1,121,4,1
3853,179,1,75.7,2,1,3,213,6,0
3854,286,3,37.62,1,2,2,122,5,1
3855,28,8,193.5,4,5,5,455,14,4
3856,272,6,154.6,1,5,5,155,11,3
3857,56,5,87.4,3,4,3,343,10,4
3858,278,1,4.0,1,1,1,111,3,1
3859,91,2,58.3,2,1,2,212,5,0
3860,239,2,51.27,1,1,2,112,4,0
3861,176,3,57.85,2,2,2,222,6,0
3862,42,6,168.55,3,5,5,355,13,4
3863,200,6,122.92,1,5,4,154,10,3
3864,18,7,110.5,4,5,4,454,13,4
3866,176,5,75.7,2,4,3,243,9,0
3867,114,3,78.88,2,2,3,223,7,0
3868,133,2,82.35,2,1,3,213,6,0
3869,151,3,62.4,2,2,3,223,7,0
3870,284,2,20.2,1,1,1,111,3,1
3871,152,3,34.1,2,2,1,221,5,0
3872,37,10,301.33,3,5,5,355,13,2
3874,529,1,7.8,1,1,1,111,3,1
3876,88,3,33.5,3,2,1,321,6,0
3877,104,6,187.4,2,5,5,255,12,2
3878,155,5,133.0,2,4,5,245,11,2
3879,27,7,191.05,4,5,5,455,14,4
3881,267,5,132.05,1,4,5,145,10,3
3882,72,5,94.85,3,4,4,344,11,4
3883,86,2,19.5,3,1,1,311,5,0
3884,267,2,69.8,1,1,3,113,5,3
3885,76,2,32.4,3,1,1,311,5,0
3886,42,3,50.0,3,2,2,322,7,0
3887,462,1,18.44,1,1,1,111,3,1
3888,17,2,38.42,4,1,2,412,7,0
3889,372,2,13.8,1,1,1,111,3,1
3890,65,4,31.1,3,3,1,331,7,4
3891,38,5,119.49,3,4,4,344,11,4
3892,163,2,46.0,2,1,2,212,5,0
3893,259,5,56.34,1,4,2,142,7,3
3894,17,4,92.9,4,3,4,434,11,4
3895,564,3,63.45,1,2,3,123,6,3
3896,111,4,55.6,2,3,2,232,7,0
3897,129,5,52.5,2,4,2,242,8,0
3898,131,4,156.0,2,3,5,235,10,2
3899,6,5,80.2,5,4,3,543,12,4
3900,10,5,122.64,4,4,4,444,12,4
3901,395,2,34.7,1,1,1,111,3,1
3902,31,3,80.4,3,2,3,323,8,4
3903,85,6,125.4,3,5,4,354,12,4
3904,233,3,137.0,1,2,5,125,8,3
3905,194,7,74.59,1,5,3,153,9,2
3906,197,2,21.6,1,1,1,111,3,1
3907,66,3,87.7,3,2,3,323,8,4
3908,173,2,32.3,2,1,1,211,4,0
3909,324,6,180.86,1,5,5,155,11,2
3910,12,4,122.74,4,3,4,434,11,4
3911,129,6,122.04,2,5,4,254,11,2
3912,358,3,60.6,1,2,2,122,5,3
3913,284,4,90.42,1,3,4,134,8,3
3914,356,3,33.82,1,2,1,121,4,1
3915,91,10,192.63,2,5,5,255,12,2
3916,87,3,49.5,3,2,2,322,7,0
3917,108,5,102.14,2,4,4,244,10,3
3918,191,6,232.92,1,5,5,155,11,2
3919,84,4,99.2,3,3,4,334,10,4
3920,234,4,170.9,1,3,5,135,9,2
3921,419,4,60.4,1,3,2,132,6,3
3922,124,5,200.25,2,4,5,245,11,2
3923,337,3,48.74,1,2,2,122,5,3
3924,62,3,85.4,3,2,3,323,8,4
3925,280,2,63.72,1,1,3,113,5,3
3926,132,6,159.42,2,5,5,255,12,2
3927,21,3,61.5,4,2,2,422,8,4
3928,95,3,72.12,2,2,3,223,7,0
3929,54,4,37.74,3,3,2,332,8,4
3930,171,2,76.0,2,1,3,213,6,0
3931,297,5,118.1,1,4,4,144,9,3
3932,602,1,12.1,1,1,1,111,3,1
3933,393,2,19.62,1,1,1,111,3,1
3934,243,4,63.36,1,3,3,133,7,3
3935,181,3,86.2,1,2,3,123,6,0
3936,511,2,57.15,1,1,2,112,4,3
3937,41,5,101.1,3,4,4,344,11,4
3938,152,7,189.62,2,5,5,255,12,2
3939,323,2,48.89,1,1,2,112,4,3
3940,296,2,48.2,1,1,2,112,4,3
3941,415,1,52.34,1,1,2,112,4,3
3942,50,8,134.61,3,5,5,355,13,4
3943,636,1,12.3,1,1,1,111,3,1
3944,361,1,9.4,1,1,1,111,3,1
3945,87,3,31.4,3,2,1,321,6,0
3946,41,5,201.7,3,4,5,345,12,2
3947,200,5,119.0,1,4,4,144,9,3
3948,198,5,147.02,1,4,5,145,10,2
3949,273,1,2.1,1,1,1,111,3,1
3950,25,5,200.0,4,4,5,445,13,2
3952,61,4,62.16,3,3,3,333,9,4
3953,231,4,66.3,1,3,3,133,7,3
3954,323,2,126.5,1,1,4,114,6,3
3955,37,2,35.4,3,1,1,311,5,0
3956,376,6,154.44,1,5,5,155,11,3
3957,229,7,248.11,1,5,5,155,11,2
3958,56,3,21.6,3,2,1,321,6,0
3959,86,6,162.5,3,5,5,355,13,4
3960,70,7,210.1,3,5,5,355,13,2
3961,6,4,61.9,5,3,3,533,11,4
3962,101,5,119.65,2,4,4,244,10,4
3963,104,5,131.85,2,4,5,245,11,2
3964,659,2,32.7,1,1,1,111,3,1
3965,365,4,45.15,1,3,2,132,6,3
3966,212,5,45.52,1,4,2,142,7,3
3967,37,7,119.99,3,5,4,354,12,4
3968,48,2,16.4,3,1,1,311,5,0
3969,300,2,51.8,1,1,2,112,4,3
3970,423,1,17.2,1,1,1,111,3,1
3971,0,5,171.03,5,4,5,545,14,4
3972,205,6,95.0,1,5,4,154,10,3
3973,119,6,205.9,2,5,5,255,12,2
3974,194,3,35.7,1,2,1,121,4,0
3975,306,2,55.8,1,1,2,112,4,3
3976,101,6,99.88,2,5,4,254,11,4
3977,258,2,42.4,1,1,2,112,4,1
3978,160,2,62.3,2,1,3,213,6,0
3979,105,2,51.0,2,1,2,212,5,0
3980,105,3,44.7,2,2,2,222,6,0
3981,5,2,13.7,5,1,1,511,7,0
3982,92,7,82.79,2,5,3,253,10,4
3983,112,2,191.1,2,1,5,215,8,2
3984,330,2,63.4,1,1,3,113,5,3
3985,68,5,69.6,3,4,3,343,10,4
3986,42,5,69.6,3,4,3,343,10,4
3987,133,4,61.05,2,3,2,232,7,0
3989,438,3,48.1,1,2,2,122,5,1
3990,593,1,3.7,1,1,1,111,3,1
3991,545,1,20.16,1,1,1,111,3,1
3992,410,2,31.75,1,1,1,111,3,1
3993,315,1,13.9,1,1,1,111,3,1
3994,393,1,15.7,1,1,1,111,3,1
3995,187,1,13.0,1,1,1,111,3,1
3996,121,3,93.4,2,2,4,224,8,0
3997,79,4,106.9,3,3,4,334,10,4
3998,16,6,110.8,4,5,4,454,13,4
3999,44,5,75.2,3,4,3,343,10,4
4001,192,3,38.1,1,2,2,122,5,0
4002,118,6,151.55,2,5,5,255,12,2
4003,7,4,69.04,5,3,3,533,11,4
4004,234,2,76.8,1,1,3,113,5,3
4005,596,1,24.5,1,1,1,111,3,1
4006,12,4,132.81,4,3,5,435,12,4
4007,7,4,87.2,5,3,3,533,11,4
4008,225,4,92.62,1,3,4,134,8,3
4009,169,4,57.6,2,3,2,232,7,0
4010,1,2,19.4,5,1,1,511,7,0
4011,489,1,11.0,1,1,1,111,3,1
4012,228,3,97.0,1,2,4,124,7,3
4013,287,4,70.38,1,3,3,133,7,3
4014,45,4,38.66,3,3,2,332,8,4
4015,278,7,108.04,1,5,4,154,10,3
4016,253,2,60.4,1,1,2,112,4,3
4017,56,4,47.3,3,3,2,332,8,4
4018,43,7,152.1,3,5,5,355,13,4
4019,124,8,119.9,2,5,4,254,11,2
4020,263,2,39.4,1,1,2,112,4,1
4021,425,3,41.8,1,2,2,122,5,1
4022,152,3,86.0,2,2,3,223,7,0
4023,343,1,3.4,1,1,1,111,3,1
4024,75,6,142.9,3,5,5,355,13,4
4025,56,4,73.82,3,3,3,333,9,4
4027,184,2,25.8,1,1,1,111,3,1
4028,175,4,156.5,2,3,5,235,10,2
4029,429,1,1.6,1,1,1,111,3,1
4030,8,5,145.05,4,4,5,445,13,4
4031,73,3,23.0,3,2,1,321,6,0
4032,142,2,16.6,2,1,1,211,4,0
4033,207,3,33.7,1,2,1,121,4,0
4034,47,3,44.7,3,2,2,322,7,0
4035,149,4,57.4,2,3,2,232,7,0
4036,218,5,94.35,1,4,4,144,9,3
4037,1,4,76.9,5,3,3,533,11,4
4038,54,3,91.6,3,2,4,324,9,4
4039,3,4,88.2,5,3,4,534,12,4
4040,271,4,87.3,1,3,3,133,7,3
4041,75,3,70.3,3,2,3,323,8,0
4042,13,6,102.35,4,5,4,454,13,4
4043,343,1,12.6,1,1,1,111,3,1
4044,29,4,148.4,4,3,5,435,12,4
4045,8,4,149.9,4,3,5,435,12,4
4046,366,4,42.42,1,3,2,132,6,3
4047,299,2,32.44,1,1,1,111,3,1
4048,236,3,42.65,1,2,2,122,5,1
4049,151,3,174.9,2,2,5,225,9,2
4050,177,3,93.5,2,2,4,224,8,3
4051,336,2,37.1,1,1,2,112,4,1
4052,253,2,24.82,1,1,1,111,3,1
4053,283,1,59.5,1,1,2,112,4,3
4054,238,2,91.2,1,1,4,114,6,3
4055,645,1,47.4,1,1,2,112,4,3
4056,71,6,134.45,3,5,5,355,13,4
4058,0,3,78.99,5,2,3,523,10,4
4059,237,3,92.7,1,2,4,124,7,3
4060,19,3,101.9,4,2,4,424,10,4
4061,235,3,66.8,1,2,3,123,6,0
4062,398,1,4.6,1,1,1,111,3,1
4063,48,2,37.8,3,1,2,312,6,0
4064,104,3,83.9,2,2,3,223,7,0
4065,176,6,58.04,2,5,2,252,9,2
4066,393,4,75.9,1,3,3,133,7,3
4067,75,3,80.4,3,2,3,323,8,4
4068,19,4,97.3,4,3,4,434,11,4
4069,241,3,45.7,1,2,2,122,5,1
4070,156,3,43.1,2,2,2,222,6,0
4071,76,4,115.26,3,3,4,334,10,4
4072,138,1,9.4,2,1,1,211,4,1
4073,58,5,120.75,3,4,4,344,11,4
4074,111,4,70.2,2,3,3,233,8,0
4075,359,4,66.0,1,3,3,133,7,3
4076,222,5,84.6,1,4,3,143,8,3
4077,148,6,110.7,2,5,4,254,11,2
4078,46,6,253.12,3,5,5,355,13,2
4079,101,3,37.0,2,2,2,222,6,0
4080,180,4,54.9,2,3,2,232,7,0
4081,71,3,31.44,3,2,1,321,6,0
4082,243,5,135.7,1,4,5,145,10,3
4083,502,1,40.9,1,1,2,112,4,1
4084,57,5,89.8,3,4,4,344,11,4
4085,92,4,49.1,2,3,2,232,7,0
4086,410,5,176.95,1,4,5,145,10,3
4087,126,2,35.3,2,1,1,211,4,0
4088,98,4,69.23,2,3,3,233,8,0
4089,87,3,56.65,3,2,2,322,7,0
4090,307,3,44.12,1,2,2,122,5,1
4091,2,6,118.95,5,5,4,554,14,4
4092,91,4,137.5,2,3,5,235,10,4
4093,478,2,22.3,1,1,1,111,3,1
4094,275,4,48.1,1,3,2,132,6,3
4095,1,3,128.9,5,2,5,525,12,4
4096,184,4,173.0,1,3,5,135,9,2
4097,32,6,77.8,3,5,3,353,11,4
4098,327,4,90.1,1,3,4,134,8,3
4099,337,2,8.5,1,1,1,111,3,1
4100,252,3,65.35,1,2,3,123,6,3
4101,244,4,98.3,1,3,4,134,8,3
4102,57,6,289.4,3,5,5,355,13,2
4103,157,4,68.5,2,3,3,233,8,0
4104,30,7,132.35,4,5,5,455,14,4
4105,27,4,96.5,4,3,4,434,11,4
4106,127,5,89.8,2,4,4,244,10,0
4107,45,4,126.65,3,3,4,334,10,4
4108,94,5,135.35,2,4,5,245,11,4
4109,87,6,87.95,3,5,4,354,12,4
