member_number,order_id,date,product_id,product_name,category,items,price,gross_sales
1035,1035_3,24-04-2015,2,whole milk,Dairy,2,1.8,3.6
1035,1035_3,24-04-2015,5,rolls/buns,Bakery & Sweets,1,1.2,1.2
1035,1035_3,24-04-2015,18,yogurt,Dairy,3,2.2,6.6000000000000005
1035,1035_1,25-06-2014,2,whole milk,Dairy,1,1.8,1.8
1035,1035_1,25-06-2014,75,frozen vegetables,Frozen & Processed Food,1,2.5,2.5
1036,1036_1,20-01-2014,12,fruit/vegetable juice,Beverages,3,2.1,6.300000000000001
1036,1036_1,20-01-2014,92,vinegar,Pantry Staples,3,1.5,4.5
1037,1037_2,06-06-2014,7,citrus fruit,Fresh Food,3,1.5,4.5
1037,1037_2,06-06-2014,71,shopping bags,Household & Hygiene,2,5.12,10.24
1037,1037_2,06-06-2014,100,chewing gum,Specialty & Seasonal,3,0.5,1.5
1037,1037_2,06-06-2014,154,cake bar,Bakery & Sweets,1,2.4,2.4
1037,1037_3,16-12-2015,9,frankfurter,Fresh Food,1,5.5,5.5
1037,1037_3,16-12-2015,18,yogurt,Dairy,3,2.2,6.6000000000000005
1037,1037_3,16-12-2015,25,canned beer,Beverages,2,1.1,2.2
1037,1037_1,24-02-2014,1,tropical fruit,Fresh Food,3,7.8,23.4
1037,1037_1,24-02-2014,5,rolls/buns,Bakery & Sweets,1,1.2,1.2
1037,1037_1,24-02-2014,83,white bread,Bakery & Sweets,3,0.3,0.8999999999999999
1038,1038_3,02-04-2015,2,whole milk,Dairy,2,1.8,3.6
1038,1038_3,02-04-2015,3,pip fruit,Fresh Food,3,3.0,9.0
1038,1038_3,02-04-2015,74,whipped/sour cream,Dairy,1,5.5,5.5
1038,1038_4,10-04-2015,4,other vegetables,Fresh Food,3,0.8,2.4000000000000004
1038,1038_4,10-04-2015,53,specialty chocolate,Bakery & Sweets,2,18.8,37.6
1038,1038_6,14-12-2015,11,butter,Dairy,2,3.2,6.4
1038,1038_6,14-12-2015,74,whipped/sour cream,Dairy,2,5.5,11.0
1038,1038_6,14-12-2015,81,Instant food products,Frozen & Processed Food,3,0.6,1.7999999999999998
1038,1038_6,14-12-2015,154,cake bar,Bakery & Sweets,1,2.4,2.4
1038,1038_2,21-02-2015,2,whole milk,Dairy,2,1.8,3.6
1038,1038_2,21-02-2015,11,butter,Dairy,2,3.2,6.4
1038,1038_2,21-02-2015,12,fruit/vegetable juice,Beverages,1,2.1,2.1
1038,1038_2,21-02-2015,19,sausage,Fresh Food,2,3.1,6.2
1038,1038_2,21-02-2015,23,pork,Fresh Food,3,7.2,21.6
1038,1038_5,23-04-2015,3,pip fruit,Fresh Food,1,3.0,3.0
1038,1038_5,23-04-2015,36,frozen meals,Frozen & Processed Food,1,9.7,9.7
1038,1038_5,23-04-2015,37,herbs,Fresh Food,2,6.5,13.0
1038,1038_1,28-01-2014,70,margarine,Pantry Staples,1,3.5,3.5
1038,1038_1,28-01-2014,114,napkins,Household & Hygiene,3,21.8,65.4
1039,1039_1,31-05-2015,5,rolls/buns,Bakery & Sweets,1,1.2,1.2
1039,1039_1,31-05-2015,80,salty snack,Snacks,3,0.5,1.5
1040,1040_2,03-09-2014,2,whole milk,Dairy,2,1.8,3.6
1040,1040_2,03-09-2014,5,rolls/buns,Bakery & Sweets,2,1.2,2.4
1040,1040_2,03-09-2014,46,pasta,Pantry Staples,1,3.1,3.1
1040,1040_1,14-06-2014,5,rolls/buns,Bakery & Sweets,2,1.2,2.4
1040,1040_1,14-06-2014,18,yogurt,Dairy,1,2.2,2.2
1040,1040_3,24-10-2014,22,root vegetables,Fresh Food,2,1.8,3.6
1040,1040_3,24-10-2014,83,white bread,Bakery & Sweets,2,0.3,0.6
1040,1040_4,26-11-2015,1,tropical fruit,Fresh Food,2,7.8,15.6
1040,1040_4,26-11-2015,10,chicken,Fresh Food,1,7.2,7.2
1040,1040_4,26-11-2015,13,packaged fruit/vegetables,Fresh Food,1,3.5,3.5
1040,1040_4,26-11-2015,66,onions,Fresh Food,3,1.3,3.9000000000000004
1041,1041_4,02-04-2015,18,yogurt,Dairy,1,2.2,2.2
1041,1041_4,02-04-2015,21,hamburger meat,Fresh Food,3,12.3,36.900000000000006
1041,1041_3,07-07-2014,51,dessert,Bakery & Sweets,3,1.15,3.4499999999999997
1041,1041_3,07-07-2014,106,prosecco,Beverages,1,20.1,20.1
1041,1041_1,13-06-2014,10,chicken,Fresh Food,3,7.2,21.6
1041,1041_1,13-06-2014,65,candy,Bakery & Sweets,3,3.6,10.8
1041,1041_1,13-06-2014,75,frozen vegetables,Frozen & Processed Food,3,2.5,7.5
1041,1041_2,29-06-2014,1,tropical fruit,Fresh Food,1,7.8,7.8
1041,1041_2,29-06-2014,2,whole milk,Dairy,1,1.8,1.8
1041,1041_2,29-06-2014,20,brown bread,Bakery & Sweets,2,0.8,1.6
1042,1042_1,12-02-2015,8,beef,Fresh Food,1,19.5,19.5
1042,1042_1,12-02-2015,51,dessert,Bakery & Sweets,3,1.15,3.4499999999999997
1042,1042_3,16-10-2015,2,whole milk,Dairy,3,1.8,5.4
1042,1042_3,16-10-2015,4,other vegetables,Fresh Food,3,0.8,2.4000000000000004
1042,1042_2,22-05-2015,7,citrus fruit,Fresh Food,3,1.5,4.5
1042,1042_2,22-05-2015,17,bottled water,Beverages,1,0.5,0.5
1043,1043_3,10-01-2015,2,whole milk,Dairy,1,1.8,1.8
1043,1043_3,10-01-2015,5,rolls/buns,Bakery & Sweets,3,1.2,3.5999999999999996
1043,1043_3,10-01-2015,7,citrus fruit,Fresh Food,1,1.5,1.5
1043,1043_1,14-03-2014,1,tropical fruit,Fresh Food,2,7.8,15.6
1043,1043_1,14-03-2014,76,sliced cheese,Dairy,3,4.2,12.600000000000001
1043,1043_2,16-06-2014,2,whole milk,Dairy,2,1.8,3.6
1043,1043_2,16-06-2014,114,napkins,Household & Hygiene,2,21.8,43.6
1043,1043_2,16-06-2014,118,chocolate marshmallow,Bakery & Sweets,3,4.13,12.39
1044,1044_1,09-02-2015,1,tropical fruit,Fresh Food,1,7.8,7.8
1044,1044_1,09-02-2015,4,other vegetables,Fresh Food,3,0.8,2.4000000000000004
1044,1044_2,25-10-2015,22,root vegetables,Fresh Food,3,1.8,5.4
1044,1044_2,25-10-2015,45,curd,Dairy,1,9.8,9.8
1045,1045_2,10-04-2014,12,fruit/vegetable juice,Beverages,2,2.1,4.2
1045,1045_2,10-04-2014,53,specialty chocolate,Bakery & Sweets,3,18.8,56.400000000000006
1045,1045_2,10-04-2014,81,Instant food products,Frozen & Processed Food,1,0.6,0.6
1045,1045_1,12-01-2014,11,butter,Dairy,3,3.2,9.600000000000001
1045,1045_1,12-01-2014,18,yogurt,Dairy,2,2.2,4.4
1045,1045_1,12-01-2014,22,root vegetables,Fresh Food,3,1.8,5.4
1045,1045_3,25-11-2015,10,chicken,Fresh Food,2,7.2,14.4
1045,1045_3,25-11-2015,66,onions,Fresh Food,3,1.3,3.9000000000000004
1046,1046_1,18-06-2015,2,whole milk,Dairy,3,1.8,5.4
1046,1046_1,18-06-2015,24,pastry,Bakery & Sweets,1,3.1,3.1
1046,1046_2,24-06-2015,17,bottled water,Beverages,2,0.5,1.0
1046,1046_2,24-06-2015,23,pork,Fresh Food,1,7.2,7.2
1047,1047_2,04-01-2015,38,soda,Beverages,3,0.8,2.4000000000000004
1047,1047_2,04-01-2015,45,curd,Dairy,2,9.8,19.6
1047,1047_3,09-08-2015,11,butter,Dairy,3,3.2,9.600000000000001
1047,1047_3,09-08-2015,121,sweet spreads,Bakery & Sweets,3,5.4,16.200000000000003
1047,1047_1,17-12-2014,3,pip fruit,Fresh Food,1,3.0,3.0
1047,1047_1,17-12-2014,38,soda,Beverages,1,0.8,0.8
1048,1048_1,06-10-2015,2,whole milk,Dairy,1,1.8,1.8
1048,1048_1,06-10-2015,5,rolls/buns,Bakery & Sweets,3,1.2,3.5999999999999996
1048,1048_1,06-10-2015,38,soda,Beverages,3,0.8,2.4000000000000004
1048,1048_1,06-10-2015,54,condensed milk,Dairy,2,3.5,7.0
1048,1048_2,18-10-2015,1,tropical fruit,Fresh Food,1,7.8,7.8
1048,1048_2,18-10-2015,5,rolls/buns,Bakery & Sweets,1,1.2,1.2
1049,1049_2,01-07-2015,2,whole milk,Dairy,1,1.8,1.8
1049,1049_2,01-07-2015,11,butter,Dairy,3,3.2,9.600000000000001
1049,1049_3,04-08-2015,65,candy,Bakery & Sweets,3,3.6,10.8
1049,1049_3,04-08-2015,83,white bread,Bakery & Sweets,3,0.3,0.8999999999999999
1049,1049_4,05-09-2015,9,frankfurter,Fresh Food,2,5.5,11.0
1049,1049_4,05-09-2015,37,herbs,Fresh Food,3,6.5,19.5
1049,1049_1,07-01-2014,15,specialty bar,Bakery & Sweets,1,5.2,5.2
1049,1049_1,07-01-2014,70,margarine,Pantry Staples,1,3.5,3.5
1050,1050_6,04-05-2015,2,whole milk,Dairy,2,1.8,3.6
1050,1050_6,04-05-2015,57,meat,Fresh Food,3,8.5,25.5
1050,1050_2,06-03-2014,18,yogurt,Dairy,1,2.2,2.2
1050,1050_2,06-03-2014,88,house keeping products,Household & Hygiene,3,8.5,25.5
1050,1050_4,10-10-2014,74,whipped/sour cream,Dairy,1,5.5,5.5
1050,1050_4,10-10-2014,96,hygiene articles,Household & Hygiene,3,7.5,22.5
1050,1050_5,12-10-2014,4,other vegetables,Fresh Food,2,0.8,1.6
1050,1050_5,12-10-2014,64,UHT-milk,Dairy,1,2.1,2.1
1050,1050_5,12-10-2014,136,dishes,Specialty & Seasonal,1,6.8,6.8
1050,1050_1,15-02-2014,49,beverages,Beverages,2,1.1,2.2
1050,1050_1,15-02-2014,115,waffles,Bakery & Sweets,3,2.5,7.5
1050,1050_3,30-05-2014,18,yogurt,Dairy,1,2.2,2.2
1050,1050_3,30-05-2014,46,pasta,Pantry Staples,2,3.1,6.2
1050,1050_3,30-05-2014,104,cat food,Pet Care,1,11.2,11.2
1051,1051_6,10-11-2015,1,tropical fruit,Fresh Food,1,7.8,7.8
1051,1051_6,10-11-2015,32,red/blush wine,Beverages,3,12.2,36.599999999999994
1051,1051_6,10-11-2015,42,fish,Fresh Food,2,10.2,20.4
1051,1051_6,10-11-2015,60,cream cheese,Dairy,3,6.3,18.9
1051,1051_4,12-08-2015,4,other vegetables,Fresh Food,2,0.8,1.6
1051,1051_4,12-08-2015,5,rolls/buns,Bakery & Sweets,3,1.2,3.5999999999999996
1051,1051_4,12-08-2015,38,soda,Beverages,2,0.8,1.6
1051,1051_4,12-08-2015,136,dishes,Specialty & Seasonal,2,6.8,13.6
1051,1051_5,12-10-2015,1,tropical fruit,Fresh Food,2,7.8,15.6
1051,1051_5,12-10-2015,4,other vegetables,Fresh Food,1,0.8,0.8
1051,1051_5,12-10-2015,21,hamburger meat,Fresh Food,1,12.3,12.3
1051,1051_5,12-10-2015,47,popcorn,Bakery & Sweets,2,2.4,4.8
1051,1051_5,12-10-2015,84,female sanitary products,Personal Care,2,2.5,5.0
1051,1051_1,13-01-2014,21,hamburger meat,Fresh Food,1,12.3,12.3
1051,1051_1,13-01-2014,50,bottled beer,Beverages,3,1.8,5.4
1051,1051_2,17-09-2014,23,pork,Fresh Food,1,7.2,7.2
1051,1051_2,17-09-2014,27,coffee,Beverages,2,8.5,17.0
1051,1051_2,17-09-2014,75,frozen vegetables,Frozen & Processed Food,3,2.5,7.5
1051,1051_3,26-12-2014,71,shopping bags,Household & Hygiene,3,5.12,15.36
1052,1052_1,04-01-2014,8,beef,Fresh Food,3,19.5,58.5
1052,1052_1,04-01-2014,71,shopping bags,Household & Hygiene,2,5.12,10.24
1052,1052_7,05-12-2014,21,hamburger meat,Fresh Food,1,12.3,12.3
1052,1052_7,05-12-2014,38,soda,Beverages,1,0.8,0.8
1052,1052_9,06-07-2015,16,butter milk,Dairy,2,6.1,12.2
1052,1052_9,06-07-2015,18,yogurt,Dairy,2,2.2,4.4
1052,1052_9,06-07-2015,70,margarine,Pantry Staples,3,3.5,10.5
1052,1052_5,13-10-2014,2,whole milk,Dairy,2,1.8,3.6
1052,1052_5,13-10-2014,38,soda,Beverages,2,0.8,1.6
1052,1052_2,15-01-2014,22,root vegetables,Fresh Food,2,1.8,3.6
1052,1052_2,15-01-2014,40,grapes,Fresh Food,3,9.4,28.200000000000003
1052,1052_8,15-05-2015,9,frankfurter,Fresh Food,1,5.5,5.5
1052,1052_8,15-05-2015,74,whipped/sour cream,Dairy,1,5.5,5.5
1052,1052_6,20-11-2014,17,bottled water,Beverages,1,0.5,0.5
1052,1052_6,20-11-2014,100,chewing gum,Specialty & Seasonal,2,0.5,1.0
1052,1052_3,24-03-2014,10,chicken,Fresh Food,2,7.2,14.4
1052,1052_3,24-03-2014,27,coffee,Beverages,1,8.5,8.5
1052,1052_3,24-03-2014,49,beverages,Beverages,3,1.1,3.3000000000000003
1052,1052_10,27-10-2015,4,other vegetables,Fresh Food,1,0.8,0.8
1052,1052_10,27-10-2015,18,yogurt,Dairy,1,2.2,2.2
1052,1052_10,27-10-2015,23,pork,Fresh Food,3,7.2,21.6
1052,1052_10,27-10-2015,39,detergent,Household & Hygiene,1,5.5,5.5
1052,1052_10,27-10-2015,71,shopping bags,Household & Hygiene,3,5.12,15.36
1052,1052_10,27-10-2015,128,soft cheese,Dairy,3,7.2,21.6
1052,1052_4,29-09-2014,11,butter,Dairy,1,3.2,3.2
1052,1052_4,29-09-2014,52,dog food,Pet Care,1,12.6,12.6
1053,1053_4,05-11-2014,10,chicken,Fresh Food,3,7.2,21.6
1053,1053_4,05-11-2014,75,frozen vegetables,Frozen & Processed Food,2,2.5,5.0
1053,1053_6,09-07-2015,21,hamburger meat,Fresh Food,2,12.3,24.6
1053,1053_6,09-07-2015,24,pastry,Bakery & Sweets,2,3.1,6.2
1053,1053_5,10-12-2014,2,whole milk,Dairy,3,1.8,5.4
1053,1053_5,10-12-2014,4,other vegetables,Fresh Food,3,0.8,2.4000000000000004
1053,1053_2,16-05-2014,5,rolls/buns,Bakery & Sweets,1,1.2,1.2
1053,1053_2,16-05-2014,115,waffles,Bakery & Sweets,1,2.5,2.5
1053,1053_3,23-05-2014,2,whole milk,Dairy,3,1.8,5.4
1053,1053_3,23-05-2014,35,sugar,Bakery & Sweets,2,1.2,2.4
1053,1053_1,30-04-2014,38,soda,Beverages,5,0.8,4.0
1054,1054_2,02-09-2015,50,bottled beer,Beverages,2,1.8,3.6
1054,1054_2,02-09-2015,73,oil,Pantry Staples,1,3.4,3.4
1054,1054_3,04-10-2015,7,citrus fruit,Fresh Food,2,1.5,3.0
1054,1054_3,04-10-2015,9,frankfurter,Fresh Food,1,5.5,5.5
1054,1054_3,04-10-2015,70,margarine,Pantry Staples,2,3.5,7.0
1054,1054_1,16-01-2014,12,fruit/vegetable juice,Beverages,3,2.1,6.300000000000001
1054,1054_1,16-01-2014,38,soda,Beverages,1,0.8,0.8
1054,1054_4,21-10-2015,4,other vegetables,Fresh Food,3,0.8,2.4000000000000004
1054,1054_4,21-10-2015,68,photo/film,Household & Hygiene,1,11.9,11.9
1055,1055_1,05-08-2014,23,pork,Fresh Food,3,7.2,21.6
1055,1055_1,05-08-2014,56,white wine,Beverages,3,14.2,42.599999999999994
1055,1055_2,25-05-2015,17,bottled water,Beverages,3,0.5,1.5
1055,1055_2,25-05-2015,18,yogurt,Dairy,2,2.2,4.4
1055,1055_2,25-05-2015,38,soda,Beverages,3,0.8,2.4000000000000004
1055,1055_2,25-05-2015,44,newspapers,Specialty & Seasonal,1,3.2,3.2
1056,1056_3,09-11-2015,74,whipped/sour cream,Dairy,2,5.5,11.0
1056,1056_3,09-11-2015,135,meat spreads,Fresh Food,3,7.8,23.4
1056,1056_2,13-09-2015,3,pip fruit,Fresh Food,2,3.0,6.0
1056,1056_2,13-09-2015,4,other vegetables,Fresh Food,1,0.8,0.8
1056,1056_1,24-09-2014,2,whole milk,Dairy,1,1.8,1.8
1056,1056_1,24-09-2014,29,ham,Fresh Food,1,15.2,15.2
1057,1057_2,05-03-2014,62,pickled vegetables,Fresh Food,2,2.7,5.4
1057,1057_2,05-03-2014,80,salty snack,Snacks,3,0.5,1.5
1057,1057_1,06-01-2014,38,soda,Beverages,4,0.8,3.2
1057,1057_1,06-01-2014,69,domestic eggs,Fresh Food,3,1.25,3.75
1057,1057_1,06-01-2014,76,sliced cheese,Dairy,2,4.2,8.4
1057,1057_3,08-06-2014,1,tropical fruit,Fresh Food,1,7.8,7.8
1057,1057_3,08-06-2014,64,UHT-milk,Dairy,1,2.1,2.1
1058,1058_3,06-04-2015,17,bottled water,Beverages,2,0.5,1.0
1058,1058_3,06-04-2015,19,sausage,Fresh Food,3,3.1,9.3
1058,1058_2,07-08-2014,18,yogurt,Dairy,1,2.2,2.2
1058,1058_2,07-08-2014,22,root vegetables,Fresh Food,1,1.8,1.8
1058,1058_4,10-11-2015,4,other vegetables,Fresh Food,3,0.8,2.4000000000000004
1058,1058_4,10-11-2015,22,root vegetables,Fresh Food,3,1.8,5.4
1058,1058_1,24-05-2014,4,other vegetables,Fresh Food,3,0.8,2.4000000000000004
1058,1058_1,24-05-2014,10,chicken,Fresh Food,2,7.2,14.4
1059,1059_1,11-06-2014,51,dessert,Bakery & Sweets,2,1.15,2.3
1059,1059_1,11-06-2014,89,spread cheese,Dairy,1,2.5,2.5
1059,1059_2,14-06-2014,19,sausage,Fresh Food,3,3.1,9.3
1059,1059_2,14-06-2014,80,salty snack,Snacks,1,0.5,0.5
1059,1059_2,14-06-2014,85,cling film/bags,Household & Hygiene,1,2.2,2.2
1061,1061_5,05-09-2015,1,tropical fruit,Fresh Food,2,7.8,15.6
1061,1061_5,05-09-2015,2,whole milk,Dairy,1,1.8,1.8
1061,1061_5,05-09-2015,22,root vegetables,Fresh Food,3,1.8,5.4
1061,1061_5,05-09-2015,70,margarine,Pantry Staples,3,3.5,10.5
1061,1061_5,05-09-2015,81,Instant food products,Frozen & Processed Food,1,0.6,0.6
1061,1061_1,17-03-2014,12,fruit/vegetable juice,Beverages,1,2.1,2.1
1061,1061_1,17-03-2014,38,soda,Beverages,1,0.8,0.8
1061,1061_1,17-03-2014,50,bottled beer,Beverages,1,1.8,1.8
1061,1061_2,19-05-2014,8,beef,Fresh Food,3,19.5,58.5
1061,1061_2,19-05-2014,14,chocolate,Bakery & Sweets,2,11.5,23.0
1061,1061_4,23-10-2014,49,beverages,Beverages,2,1.1,2.2
1061,1061_4,23-10-2014,51,dessert,Bakery & Sweets,2,1.15,2.3
1061,1061_3,31-07-2014,59,hard cheese,Dairy,3,4.5,13.5
1061,1061_3,31-07-2014,74,whipped/sour cream,Dairy,2,5.5,11.0
1062,1062_3,07-11-2014,29,ham,Fresh Food,3,15.2,45.599999999999994
1062,1062_3,07-11-2014,74,whipped/sour cream,Dairy,2,5.5,11.0
1062,1062_3,07-11-2014,146,ketchup,Pantry Staples,1,1.25,1.25
1062,1062_2,08-05-2014,83,white bread,Bakery & Sweets,2,0.3,0.6
1062,1062_2,08-05-2014,110,frozen fruits,Frozen & Processed Food,2,2.5,5.0
1062,1062_4,16-04-2015,1,tropical fruit,Fresh Food,1,7.8,7.8
1062,1062_4,16-04-2015,2,whole milk,Dairy,2,1.8,3.6
1062,1062_4,16-04-2015,4,other vegetables,Fresh Food,2,0.8,1.6
1062,1062_4,16-04-2015,119,long life bakery product,Bakery & Sweets,3,9.9,29.700000000000003
1062,1062_5,18-09-2015,2,whole milk,Dairy,3,1.8,5.4
1062,1062_5,18-09-2015,4,other vegetables,Fresh Food,1,0.8,0.8
1062,1062_5,18-09-2015,11,butter,Dairy,1,3.2,3.2
1062,1062_5,18-09-2015,18,yogurt,Dairy,2,2.2,4.4
1062,1062_5,18-09-2015,71,shopping bags,Household & Hygiene,1,5.12,5.12
1062,1062_1,26-01-2014,2,whole milk,Dairy,1,1.8,1.8
1062,1062_1,26-01-2014,116,sauces,Pantry Staples,1,2.45,2.45
1063,1063_1,07-06-2014,2,whole milk,Dairy,1,1.8,1.8
1063,1063_1,07-06-2014,7,citrus fruit,Fresh Food,1,1.5,1.5
1063,1063_2,23-01-2015,5,rolls/buns,Bakery & Sweets,1,1.2,1.2
1063,1063_2,23-01-2015,65,candy,Bakery & Sweets,1,3.6,3.6
1064,1064_2,03-09-2014,2,whole milk,Dairy,3,1.8,5.4
1064,1064_2,03-09-2014,22,root vegetables,Fresh Food,2,1.8,3.6
1064,1064_1,21-04-2014,5,rolls/buns,Bakery & Sweets,3,1.2,3.5999999999999996
1064,1064_1,21-04-2014,60,cream cheese,Dairy,2,6.3,12.6
1064,1064_3,25-07-2015,4,other vegetables,Fresh Food,3,0.8,2.4000000000000004
1064,1064_3,25-07-2015,22,root vegetables,Fresh Food,1,1.8,1.8
1064,1064_3,25-07-2015,119,long life bakery product,Bakery & Sweets,3,9.9,29.700000000000003
1065,1065_3,05-11-2014,1,tropical fruit,Fresh Food,3,7.8,23.4
1065,1065_3,05-11-2014,5,rolls/buns,Bakery & Sweets,3,1.2,3.5999999999999996
1065,1065_6,13-11-2015,1,tropical fruit,Fresh Food,1,7.8,7.8
1065,1065_6,13-11-2015,9,frankfurter,Fresh Food,1,5.5,5.5
1065,1065_1,14-01-2014,1,tropical fruit,Fresh Food,3,7.8,23.4
1065,1065_1,14-01-2014,2,whole milk,Dairy,3,1.8,5.4
1065,1065_1,14-01-2014,117,rum,Beverages,1,5.2,5.2
1065,1065_1,14-01-2014,119,long life bakery product,Bakery & Sweets,3,9.9,29.700000000000003
1065,1065_2,23-01-2014,21,hamburger meat,Fresh Food,3,12.3,36.900000000000006
1065,1065_2,23-01-2014,38,soda,Beverages,1,0.8,0.8
1065,1065_4,25-12-2014,32,red/blush wine,Beverages,3,12.2,36.599999999999994
1065,1065_4,25-12-2014,95,frozen fish,Frozen & Processed Food,1,5.8,5.8
1065,1065_5,27-10-2015,8,beef,Fresh Food,2,19.5,39.0
1065,1065_5,27-10-2015,51,dessert,Bakery & Sweets,2,1.15,2.3
1066,1066_1,01-02-2014,22,root vegetables,Fresh Food,3,1.8,5.4
1066,1066_1,01-02-2014,50,bottled beer,Beverages,1,1.8,1.8
1066,1066_3,12-06-2014,71,shopping bags,Household & Hygiene,1,5.12,5.12
1066,1066_3,12-06-2014,73,oil,Pantry Staples,1,3.4,3.4
1066,1066_2,15-05-2014,2,whole milk,Dairy,1,1.8,1.8
1066,1066_2,15-05-2014,4,other vegetables,Fresh Food,3,0.8,2.4000000000000004
1067,1067_1,05-03-2015,1,tropical fruit,Fresh Food,3,7.8,23.4
1067,1067_1,05-03-2015,2,whole milk,Dairy,2,1.8,3.6
1067,1067_2,08-04-2015,21,hamburger meat,Fresh Food,1,12.3,12.3
1067,1067_2,08-04-2015,23,pork,Fresh Food,3,7.2,21.6
1067,1067_3,20-07-2015,1,tropical fruit,Fresh Food,1,7.8,7.8
1067,1067_3,20-07-2015,5,rolls/buns,Bakery & Sweets,3,1.2,3.5999999999999996
1067,1067_3,20-07-2015,14,chocolate,Bakery & Sweets,2,11.5,23.0
1067,1067_3,20-07-2015,27,coffee,Beverages,2,8.5,17.0
1068,1068_2,01-07-2015,23,pork,Fresh Food,1,7.2,7.2
1068,1068_2,01-07-2015,89,spread cheese,Dairy,3,2.5,7.5
1068,1068_1,08-03-2014,18,yogurt,Dairy,2,2.2,4.4
1068,1068_1,08-03-2014,38,soda,Beverages,2,0.8,1.6
1069,1069_3,18-12-2014,69,domestic eggs,Fresh Food,3,1.25,3.75
1069,1069_3,18-12-2014,72,salt,Pantry Staples,3,0.7,2.0999999999999996
1069,1069_1,20-01-2014,5,rolls/buns,Bakery & Sweets,3,1.2,3.5999999999999996
1069,1069_1,20-01-2014,23,pork,Fresh Food,2,7.2,14.4
1069,1069_2,20-05-2014,12,fruit/vegetable juice,Beverages,2,2.1,4.2
1069,1069_2,20-05-2014,20,brown bread,Bakery & Sweets,3,0.8,2.4000000000000004
1069,1069_4,20-08-2015,1,tropical fruit,Fresh Food,3,7.8,23.4
1069,1069_4,20-08-2015,50,bottled beer,Beverages,2,1.8,3.6
1069,1069_4,20-08-2015,76,sliced cheese,Dairy,3,4.2,12.600000000000001
1069,1069_4,20-08-2015,136,dishes,Specialty & Seasonal,3,6.8,20.4
1070,1070_2,05-11-2014,44,newspapers,Specialty & Seasonal,2,3.2,6.4
1070,1070_2,05-11-2014,60,cream cheese,Dairy,3,6.3,18.9
1070,1070_1,10-04-2014,7,citrus fruit,Fresh Food,3,1.5,4.5
1070,1070_1,10-04-2014,32,red/blush wine,Beverages,3,12.2,36.599999999999994
1071,1071_1,26-09-2014,12,fruit/vegetable juice,Beverages,3,2.1,6.300000000000001
1071,1071_1,26-09-2014,18,yogurt,Dairy,1,2.2,2.2
1071,1071_1,26-09-2014,131,roll products,Specialty & Seasonal,1,8.6,8.6
1072,1072_1,23-06-2014,4,other vegetables,Fresh Food,2,0.8,1.6
1072,1072_1,23-06-2014,29,ham,Fresh Food,2,15.2,30.4
1072,1072_2,23-10-2015,9,frankfurter,Fresh Food,3,5.5,16.5
1072,1072_2,23-10-2015,25,canned beer,Beverages,2,1.1,2.2
1073,1073_4,03-12-2015,20,brown bread,Bakery & Sweets,1,0.8,0.8
1073,1073_4,03-12-2015,48,finished products,Frozen & Processed Food,3,6.5,19.5
1073,1073_4,03-12-2015,136,dishes,Specialty & Seasonal,3,6.8,20.4
1073,1073_2,05-06-2014,17,bottled water,Beverages,2,0.5,1.0
1073,1073_2,05-06-2014,18,yogurt,Dairy,2,2.2,4.4
1073,1073_2,05-06-2014,69,domestic eggs,Fresh Food,2,1.25,2.5
1073,1073_3,08-06-2015,3,pip fruit,Fresh Food,3,3.0,9.0
1073,1073_3,08-06-2015,45,curd,Dairy,1,9.8,9.8
1073,1073_3,08-06-2015,106,prosecco,Beverages,2,20.1,40.2
1073,1073_1,21-03-2014,20,brown bread,Bakery & Sweets,1,0.8,0.8
1073,1073_1,21-03-2014,72,salt,Pantry Staples,2,0.7,1.4
1074,1074_2,04-02-2014,103,semi-finished bread,Frozen & Processed Food,1,1.1,1.1
1074,1074_2,04-02-2014,146,ketchup,Pantry Staples,2,1.25,2.5
1074,1074_3,08-05-2014,71,shopping bags,Household & Hygiene,3,5.12,15.36
1074,1074_3,08-05-2014,73,oil,Pantry Staples,2,3.4,6.8
1074,1074_5,16-10-2015,12,fruit/vegetable juice,Beverages,1,2.1,2.1
1074,1074_5,16-10-2015,158,flower (seeds),Household & Hygiene,3,6.8,20.4
1074,1074_4,24-06-2015,28,misc. beverages,Beverages,1,1.2,1.2
1074,1074_4,24-06-2015,125,instant coffee,Frozen & Processed Food,2,4.9,9.8
1074,1074_1,29-01-2014,39,detergent,Household & Hygiene,1,5.5,5.5
1074,1074_1,29-01-2014,65,candy,Bakery & Sweets,2,3.6,7.2
1075,1075_1,19-06-2014,64,UHT-milk,Dairy,3,2.1,6.300000000000001
1075,1075_1,19-06-2014,101,canned fish,Frozen & Processed Food,3,2.1,6.300000000000001
1075,1075_4,19-11-2015,7,citrus fruit,Fresh Food,1,1.5,1.5
1075,1075_4,19-11-2015,9,frankfurter,Fresh Food,1,5.5,5.5
1075,1075_4,19-11-2015,12,fruit/vegetable juice,Beverages,2,2.1,4.2
1075,1075_4,19-11-2015,17,bottled water,Beverages,3,0.5,1.5
1075,1075_3,20-07-2015,9,frankfurter,Fresh Food,3,5.5,16.5
1075,1075_3,20-07-2015,36,frozen meals,Frozen & Processed Food,1,9.7,9.7
1075,1075_3,20-07-2015,136,dishes,Specialty & Seasonal,3,6.8,20.4
1075,1075_2,29-01-2015,3,pip fruit,Fresh Food,2,3.0,6.0
1075,1075_2,29-01-2015,5,rolls/buns,Bakery & Sweets,2,1.2,2.4
